"Gene","X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PLTP","PLTP|P55058",0.185911798284799,20.4854084843843,3.67302279848988,0.000254573877757769,0.00236276380293929,-0.25533921077373
"PMP2","PMP2|P02689",0.0100946650268625,25.2777235794626,0.12574293979935,0.899963954079225,0.978856067893137,-6.89968822412913
"POLB","POLB|P06746",-0.111083445380039,18.8686587459865,-1.31793815177623,0.1878882097291,0.464115808954907,-6.02142739636461
"POLD1","POLD1|P28340",0.0841906183518759,17.6071345168395,0.592006798975703,0.554073795627566,0.80666626128131,-6.51315200307574
"POLR3K","POLR3K|Q9Y2Y1",0.116360333181678,15.5684636150773,1.35722391473696,0.176079242094719,0.450823576742513,-5.32864594020602
"PPIB","PPIB|P23284",-0.0796537366454366,26.3596358880018,-3.09418117068464,0.00203555125232391,0.0124177071491952,-2.18785279062817
"PPIL2","PPIL2|Q13356",-0.0228394368595417,18.1739664338079,-0.254302680563314,0.799331576845675,0.965046659850266,-6.78000693011436
"PPIL6","PPIL6|Q8IXY8",-0.237144918528838,18.2585011048318,-1.63302184086951,0.10359049831277,0.334417152161877,-5.00422296850551
"PPP2R2A","PPP2R2A|P63151",0.000851148360155207,26.3050306267133,0.0358548516091933,0.971406177016547,0.991435170357094,-6.90688791799315
"PRAG1","PRAG1|Q86YV5",-0.11599060807313,19.0544888881206,-0.899272618150856,0.368789894572232,0.648110051408006,-6.42257168833953
"PRCP","PRCP|P42785",0.0916577764758912,23.6438415080329,2.84503216169571,0.00454310815127574,0.0249870948320166,-2.91398389881463
"PRDX1","PRDX1|Q06830",0.136656384516687,29.2080164133146,5.07289015066167,4.77393081652513e-07,1.09065957885228e-05,5.66418186387665
"PRPF18","PRPF18|Q99633",0.0816184422201509,17.3650644914605,0.862958694475337,0.388458519071322,0.669443512391117,-6.39706028331701
"PSMA6","PSMA6|P60900",0.062069076284196,25.6472958285188,3.7988967894682,0.000155269538726673,0.00153716843339406,0.187366427208639
"PSMD13","PSMD13|Q9UNM6",-0.114008440851102,25.5849365519393,-3.28450064835926,0.00106172287134792,0.00716662938159844,-1.59303898196399
"RAB5A","RAB5A|P20339",0.0852179283540124,24.3692978567191,2.3125560286496,0.0209755575931471,0.0971062816602554,-4.26484754958811
"RALY","RALY|Q9UKM9",0.00395061234229388,24.5060145012398,0.155298495755794,0.876621394972205,0.97733724886929,-6.89557122950364
"RANBP17","RANBP17|Q9H2T7",-0.210424948264315,18.0792267495456,-1.17577065246653,0.240854134418311,0.545241120697305,-5.6061439312441
"RBCK1","RBCK1|Q9BYM8",0.123022662437275,20.14620934879,1.68742929525102,0.0918936459061373,0.303249031490253,-5.46267660751685
"RBM45","RBM45|Q8IUH3",0.0157922688739411,17.8191313313036,0.153363028733981,0.87814929991209,0.97733724886929,-6.85880319499354
"RCN2","RCN2|Q14257",0.00558201440470185,25.4947383407086,0.211504843925065,0.832542022107883,0.96667428143473,-6.88535284359947
"REEP1","REEP1|Q9H902",-0.0597893272576115,22.9359523538504,-1.4285643954676,0.153482109847469,0.420978343478111,-5.89716674450261
"RIMKLA","RIMKLA|Q8IXN7",-0.121071221595898,18.5428180493164,-1.31834168494781,0.187804786883489,0.464115808954907,-5.94476257593042
"RIOK2","RIOK2|Q9BVS4",0.00750877161202013,16.4378669749337,0.0554425054698867,0.955825977932907,0.987734395560536,-6.34025726301259
"RNF17","RNF17|Q9BXT8",-0.301231394691136,20.1158034998642,-2.04378916066978,0.0414116404391274,0.157682784748985,-4.67008079565529
"RNF175","RNF175|Q8N4F7",-0.00749743980738415,17.1975486305675,-0.0669967469201797,0.946685304767674,0.986545738652628,-6.0128258235366
"RNF217","RNF217|Q8TC41",-0.86775158167422,18.0995226224308,-1.42621278406042,0.161116852164805,0.423466416751745,-4.59200542432526
"RNPEPL1","RNPEPL1|Q9HAU8",-0.196997393119467,17.133711251419,-0.561708908381745,0.576148460280242,0.820099608177908,-5.54117539182222
"RPH3AL","RPH3AL|Q9UNE2",0.241740409271683,15.5718128195821,1.00436899974147,0.334293126970268,0.613546251978548,-4.74613142067633
"RPS3","RPS3|P23396",-0.0734964242036078,26.3327784305211,-3.29139111042486,0.00103636200310166,0.00715812825398124,-1.57085387290408
"RPS6KA4","RPS6KA4|O75676",0.0529594253270531,19.5398717165774,0.56723308488172,0.570708205579566,0.818842208005464,-6.71106417783079
"RTN4RL2","RTN4RL2|Q86UN3",-0.162110968185583,23.2300125720315,-4.8403249936866,1.52903074942177e-06,2.83826332861416e-05,4.55262982303564
"SAP30","SAP30|O75446",-0.06790682327496,17.5746230641927,-0.625136200810488,0.532147976129414,0.77856132468195,-6.43753521125485
"SEC23A","SEC23A|Q15436",-0.0697856370665129,24.8735704343936,-3.0511514790116,0.00234763103309418,0.0139449283365794,-2.31752370474235
"SEC31A","SEC31A|O94979",-0.0556341689151232,25.760372879575,-3.49398543378463,0.00049945253756363,0.00400911901774049,-0.898322467016656
"SEMA6B","SEMA6B|Q9H3T3",-0.130636330082169,17.8066376756437,-1.19589412354038,0.23216001399121,0.530396339656842,-6.0549901668148
"SERPINA7","SERPINA7|P05543",0.168016412908038,18.2550618190341,1.61000041728869,0.107802637436326,0.340610460836053,-5.54644629518473
"SETD3","SETD3|Q86TU7",-0.0830780201745931,23.245212366891,-2.73401664913728,0.00638156147404274,0.033251293996328,-3.21827253591212
"SIK2","SIK2|Q9H0K1",0.0128656263674607,18.6174548522797,0.152028536995699,0.879199059675725,0.97733724886929,-6.89606932434294
"SLC11A2","SLC11A2|P49281",0.00741581738481756,17.353530345064,0.0445858862333824,0.964454460311635,0.987734395560536,-6.60709975583438
"SLC22A15","SLC22A15|Q8IZD6",0.0769819149424471,17.3768362506324,0.792179144472544,0.428575989387536,0.715095892405046,-6.36158470381366
"SLC25A31","SLC25A31|Q9H0C2",-0.15753567971144,19.88376155249,-0.779429149276961,0.436150335695249,0.715672097798282,-6.26549217115645
"SLC29A1","SLC29A1|Q99808",0.0441612272815419,20.1389342956314,0.5267150091749,0.598527417138349,0.838503032500422,-6.75298842956487
"SLC31A2","SLC31A2|O15432",NA,NA,NA,NA,NA,NA
"SLC35A3","SLC35A3|Q9Y2D2",0.145993769744081,16.4416013273866,1.1099713118,0.267489087785526,0.55946661318522,-6.0598934958802
"SLC52A3","SLC52A3|Q9NQ40",-0.615153741609294,16.3707829317819,-1.4286373026395,0.159655830025331,0.4233730492636,-4.61524970798123
"SLC7A4","SLC7A4|O43246",0.107584189004299,17.1510331260192,0.435464070428485,0.665792123250712,0.890721894619196,-5.3732443647376
"SMARCA4","SMARCA4|P51532",-0.021064693441339,19.5448829801099,-0.260535092878549,0.794514265144003,0.963145864276608,-6.84779732998808
"SMS","SMS|P52788",0.0238698285024093,25.0739500802953,1.01630388296199,0.309762307275207,0.58878180938756,-6.39587601982238
"SNAP47","SNAP47|Q5SQN1",-0.0110898182915626,21.9299046380125,-0.169619405811403,0.865348202807991,0.976098662355249,-6.8932649504242
"SNIP1","SNIP1|Q8TAD8",-0.0683006500713361,16.9047180275949,-0.485360670895358,0.627836492760559,0.857050885474307,-6.17181955800097
"SNRNP48","SNRNP48|Q6IEG0",-0.105641780599903,16.8145221068952,-0.586940608100295,0.558298231226138,0.808851583776404,-5.77312295172693
"SORL1","SORL1|Q92673",-0.0568297980068131,24.8128457544332,-2.17855946956546,0.0296275131857479,0.12263143575887,-4.56142350782339
"SRD5A1","SRD5A1|P18405",-0.248611170677147,15.6554285227774,-0.928863352458243,0.354985092941706,0.63897316729507,-5.38662295074318
"SST","SST|P61278",-0.442520335669975,22.2842980712392,-6.08766126450225,1.70501713990021e-09,5.6265565616707e-08,11.0836491921365
"ST3GAL6","ST3GAL6|Q9Y274",-0.0579766579476129,18.1815985791296,-0.167618650853655,0.867643255426888,0.976098662355249,-5.42701263314345
"ST8SIA5","ST8SIA5|O15466",0.0301667036857864,17.5509324081452,0.224618649408243,0.822495960163224,0.96667428143473,-6.15542290751117
"STK39","STK39|Q9UEW8",-0.0626577675573188,25.7649738097449,-3.13172452499423,0.00179490689208489,0.0118463854877603,-2.07326390650332
"STX1B","STX1B|P61266",-0.0437389728936282,28.7385749995357,-1.3060554497639,0.19187287860231,0.464115808954907,-6.06286526932758
"SUPT20H","SUPT20H|Q8NEM7",-0.265586315961386,16.7089785491018,-1.73745073236163,0.0834334644564925,0.281587942540662,-4.83242427450015
"SYT10","SYT10|Q6XYQ8",0.0707018637939782,16.2891719249232,0.492033049631759,0.622906267742526,0.856496118145973,-6.49400038007918
"TAF10","TAF10|Q12962",0.0509121095619207,19.3258267224402,0.707683685674367,0.479338602615058,0.744303208966006,-6.6255947083961
"TAF11","TAF11|Q15544",-0.0823273628767858,16.0548661658025,-0.732037869285671,0.464539232760968,0.729990222910093,-6.28562931290689
"TATDN2","TATDN2|Q93075",-0.109161455004504,16.9033526914255,-0.751216916785402,0.453036506693334,0.723397002623226,-6.17482057741494
"TIGD7","TIGD7|Q6NT04",-0.0950787617230411,14.650401545963,-0.340910359691343,0.738846316468804,0.949945264031319,-5.01961468454671
"TMCO4","TMCO4|Q5TGY1",0.154407035230175,16.028131795426,1.61647946948242,0.106555390327233,0.340289794916003,-5.37740688426381
"TMEM161A","TMEM161A|Q9NX61",-0.19288124436709,16.1532050919413,-0.817448254365594,0.414947855048065,0.700224505393609,-5.75662394001729
"TMEM163","TMEM163|Q8TC26",-0.0440712918570547,23.0956708834313,-0.786675996445999,0.431682046278795,0.715672097798282,-6.60089183882226
"TMEM68","TMEM68|Q96MH6",0.116303235444722,19.8799662567965,1.81631197028937,0.0696659897229323,0.243421164090716,-5.26518747661
"TPK1","TPK1|Q9H3S4",0.0964583931030312,19.7190630561564,1.3772732752045,0.168784270158094,0.4359037237996,-5.9539112673783
"TPM3","TPM3|P06753",0.00608030477117438,28.1546091561724,0.284507277245527,0.776088179259575,0.960409121833724,-6.86740636672045
"TRIM33","TRIM33|Q9UPN9",0.124137858445671,20.2566068919948,2.44173110763091,0.0148118046395963,0.0721164914419689,-3.96239803187818
"TRMT10B","TRMT10B|Q6PF06",-0.498899244105736,19.68852391022,-1.07018103192729,0.287448885181965,0.576619272676817,-5.29772681737213
"TRPC1","TRPC1|P48995",-0.120937951450994,18.9189495623188,-0.197450526394493,0.844602177659854,0.968520643880219,-5.43061577975706
"TRPC4","TRPC4|Q9UBN4",-0.308615876819918,16.2041086714425,-1.54656988195795,0.124352692248181,0.376864791813365,-4.78351008030004
"TRPM3","TRPM3|Q9HCF6",0.001189843187408,20.4277250125338,0.0216041028383792,0.982768627941217,0.996185264500142,-6.90729377744903
"TTYH1","TTYH1|Q9H313",-0.114324242789056,24.6655271924189,-3.6568038689271,0.000270441459269458,0.00243397313342512,-0.329536901970596
"TTYH3","TTYH3|Q9C0H2",0.0160131128608505,22.3446413191137,0.214050728897517,0.830556777382808,0.96667428143473,-6.88481586950313
"TULP4","TULP4|Q9NRJ4",0.0681863334229256,17.5002550162322,0.635893508065722,0.525087711809537,0.775875872673793,-6.51427778306109
"UBA1","UBA1|P22314",0.0509487150203682,28.6915236875747,3.82902614478945,0.000137712138239819,0.00141036224335263,0.299421171733717
"UBALD2","UBALD2|Q8IYN6",-0.0237809342056039,17.0013771635925,-0.104920812261461,0.917984968221967,0.978856067893137,-4.92985130412064
"UBFD1","UBFD1|O14562",-0.0346361415622702,23.0605945244648,-1.16616967690989,0.243859849989823,0.545241120697305,-6.23397855253956
"UMPS","UMPS|P11172",0.0514019200567155,23.3403343477909,1.42014346833577,0.155917904991893,0.420978343478111,-5.9090294798763
"UPF3B","UPF3B|Q9BZI7",0.0230741194294808,21.3165566900423,0.414168215303491,0.678851221987637,0.900083986296108,-6.82251086288444
"UQCRC2","UQCRC2|P22695",-0.234040234094611,28.0559363456628,-6.99372533191222,5.27427979008653e-12,2.23780156807957e-10,16.6838710001228
"USP35","USP35|Q9P2H5",-0.0182767472155234,20.7262388468114,-0.304450608640732,0.760856152706144,0.955783656105042,-6.86158507115687
"USP6NL","USP6NL|Q92738",0.106112371550335,18.5990586313104,0.965353387269356,0.334661591988299,0.613546251978548,-6.3859179932212
"UVRAG","UVRAG|Q9P2Y5",-0.0836430978039289,23.0264787957697,-2.14311203587403,0.032376044180336,0.129941690831889,-4.63695195592113
"VEGFB","VEGFB|P49765",0.0261156327110363,16.6461435472306,0.142393422575996,0.887040919108063,0.978856067893137,-5.89361478875363
"VPS26B","VPS26B|Q4G0F5",0.03355960144291,25.8792497043107,1.20994612912176,0.226622472867194,0.521758716601215,-6.18250429333447
"VPS29","VPS29|Q9UBQ0",-0.00295182158048846,25.7922903846543,-0.101077892254606,0.919511509719898,0.978856067893137,-6.90246115568697
"WFDC1","WFDC1|Q9HC57",-0.324400357769285,17.7119800761738,-0.518775403186978,0.605590058193813,0.844414306495598,-5.5315074815282
"WHRN","WHRN|Q9P202",-0.0480089493991969,17.2168223354185,-0.29372597623715,0.76915451724259,0.955811262012758,-6.33193436567459
"XRCC4","XRCC4|Q13426",-0.00988026913224616,19.4253083723086,-0.09683274148672,0.9228829277005,0.978915105453744,-6.85640356411187
"YKT6","YKT6|O15498",-0.136641844712855,25.1232689355265,-4.46381671939122,9.09019024659157e-06,0.000149988139068761,2.85819865858227
"ZBTB8OS","ZBTB8OS|Q8IWT0",0.110015941945008,19.9363869939089,1.47495151629061,0.140591363016423,0.397672712532168,-5.81533477063711
"ZC3HAV1","ZC3HAV1|Q7Z2W4",0.117472733242852,23.444390368035,3.42838968657919,0.000635179258331027,0.00483713435190551,-1.12035522931295
"ZEB2","ZEB2|O60315",0.0383075246900262,19.1882209649034,0.534801279610079,0.592922920269041,0.834588186350262,-6.75883074474515
"ZFYVE1","ZFYVE1|Q9HBF4",-0.0735400401926292,23.3724797357498,-2.25506563251876,0.0243727127008675,0.106451406943495,-4.39423434720264
"ZNF148","ZNF148|Q9UQR1",0.106562163768348,17.9994460733675,1.05196117535342,0.293163333919863,0.576619272676817,-6.25206099123229
"ZNF292","ZNF292|O60281",0.275172870421333,17.0977736696509,0.971306567273663,0.332710198426665,0.613546251978548,-5.62639096607074
